image_path,prompt,model_name,consistency,bias,image_quality,hallucination,overall_score,other_notes
/root/outputs_local/stable-diffusion-v1-5/Counting/0024-ar.png,لقطة ماكرو لعملتين ذهبيتين بالضبط ملقاة على مخمل أسود.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a man speaking, completely unrelated to the prompt asking for golden coins on black velvet."
/root/outputs_local/stable-diffusion-v1-5/Counting/0025-as.png,কলা ভেলভেটৰ ওপৰত থকা ঠিক ২টা সোণৰ মুদ্ৰাৰ মেক্ৰ’ শ্বট।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows people outdoors, not a macro shot of gold coins on black velvet. Complete mismatch with prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0026-en.png,"A realistic spider that is missing a leg, so it has only 7 legs.",models/gemini-2.5-flash,1,5,4,2,1,"The spider in the image has 8 legs, not 7 as explicitly requested in the prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0027-hi.png,"एक यथार्थवादी मकड़ी जिसका एक पैर गायब है, इसलिए उसके केवल 7 पैर हैं।",models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, not a spider as requested in the prompt. Complete mismatch."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0028-es.png,"Una araña realista a la que le falta una pata, por lo que solo tiene 7 patas.",models/gemini-2.5-flash,5,1,4,1,5,The image accurately depicts a realistic spider with exactly 7 legs as requested.
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0029-ar.png,عنكبوت واقعي يفتقد ساقاً، لذا لديه 7 أرجل فقط.,models/gemini-2.5-flash,1,3,3,5,1,"The image shows a crowd of people, not a spider as requested by the prompt. Complete subject mismatch."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0030-as.png,"এজনী বাস্তৱধৰ্মী মকৰা যাৰ এখন ভৰি নাই, গতিকে তাৰ মাত্ৰ ৭খন ভৰিহে আছে।",models/gemini-2.5-flash,1,3,2,1,1,"The image shows women, not a spider as requested by the prompt. Complete mismatch."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0031-en.png,A sketch of a Hindu deity with 3 arms.,models/gemini-2.5-flash,2,3,4,5,2,"Image is a sketch of a Hindu deity but only has 2 arms, not the requested 3."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0032-hi.png,3 भुजाओं वाले एक हिंदू देवता का स्केच।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows people, not a sketch or a deity with 3 arms as requested."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0033-es.png,Un boceto de una deidad hindú con 3 brazos.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows horses/mules, not a sketch of a Hindu deity with 3 arms. Complete mismatch with the prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0035-as.png,৩খন হাত থকা এজন হিন্দু দেৱতাৰ স্কেচ।,models/gemini-2.5-flash,1,3,2,5,1,"The image is a photograph of people, not a sketch of a Hindu deity with 3 hands. Complete mismatch."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0036-en.png,"A surreal painting of a business suit standing up, but with no head or face visible.",models/gemini-2.5-flash,5,1,5,1,5,Image perfectly captures the surreal and headless business suit as described.
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0037-hi.png,"एक बिज़नेस सूट की असली पेंटिंग जो खड़ी है, लेकिन कोई सिर या चेहरा दिखाई नहीं दे रहा है।",models/gemini-2.5-flash,1,3,2,5,1,"The image shows a crowd of people, not a business suit. It completely fails to match the prompt's description."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0038-es.png,"Una pintura surrealista de un traje de negocios de pie, pero sin cabeza ni rostro visible.",models/gemini-2.5-flash,2,3,4,5,2,"The image clearly depicts a visible, albeit surreal, face, contradicting 'sin cabeza ni rostro visible' from the prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0039-ar.png,لوحة سريالية لبدلة عمل تقف، ولكن دون رأس أو وجه مرئي.,models/gemini-2.5-flash,1,3,4,5,1,"Image is a photograph of a person in traditional attire kneeling, completely unrelated to the surreal business suit prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0040-as.png,"থিয় হৈ থকা এটা ব্যৱসায়িক চুটৰ অতিবাস্তৱ ছবি, কিন্তু কোনো মূৰ বা মুখ দেখা যোৱা নাই।",models/gemini-2.5-flash,1,1,3,5,1,"The image shows a crowd in white robes, not a standing business suit. Faces/heads are visible, contrary to the prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0042-hi.png,एक सफेद घोड़ा जिसकी पीठ पर बड़े ईगल के पंख हैं।,models/gemini-2.5-flash,1,3,3,5,1,"The image shows a line of people, completely unrelated to the prompt requesting a white horse with eagle wings."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0043-es.png,Un caballo blanco con grandes alas de águila en la espalda.,models/gemini-2.5-flash,1,3,4,5,1,The image shows a white horse but completely lacks the large eagle wings requested in the prompt.
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0044-ar.png,حصان أبيض له أجنحة نسر كبيرة على ظهره.,models/gemini-2.5-flash,1,1,1,1,1,"The image is completely black and shows no content, therefore it does not match the prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0045-as.png,এটা বগা ঘোঁৰা যাৰ পিঠিত ঈগলৰ ডাঙৰ পাহি আছে।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person and a structure in a jungle, not a white horse with eagle wings as described."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0046-en.png,Portrait of a beautiful woman with bright green skin.,models/gemini-2.5-flash,1,5,5,5,1,"Skin color is not green as requested; it's a natural human skin tone. Background is green, but prompt specified skin."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0047-hi.png,चमकदार हरी त्वचा वाली एक खूबसूरत महिला का चित्र।,models/gemini-2.5-flash,1,3,2,1,1,The image does not show a woman with glowing green skin; the main characteristic of the prompt is missing.
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0048-es.png,Retrato de una hermosa mujer con la piel de color verde brillante.,models/gemini-2.5-flash,3,5,4,5,3,"Skin is only partially bright green, not entirely as implied by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Anatomy/0050-as.png,উজ্জ্বল সেউজীয়া ছালৰ এগৰাকী সুন্দৰী মহিলাৰ প্ৰতিকৃতি।,models/gemini-2.5-flash,1,3,2,1,1,"The image is a blurry crowd scene, not a portrait of a woman. No one has green skin as requested."
/root/outputs_local/stable-diffusion-v1-5/Text/0051-en.png,A neon sign on a brick wall that says 'HELLO'.,models/gemini-2.5-flash,2,1,4,4,2,"The image shows a neon sign on a brick wall, but the text is illegible and does not say 'HELLO'."
/root/outputs_local/stable-diffusion-v1-5/Text/0052-hi.png,ईंट की दीवार पर एक नियॉन साइन जिस पर 'HELLO' लिखा है।,models/gemini-2.5-flash,1,3,2,1,1,The image is a complete mismatch for the prompt. It shows people instead of a neon sign on a brick wall.
/root/outputs_local/stable-diffusion-v1-5/Text/0053-es.png,Un letrero de neón en una pared de ladrillo que dice 'HELLO'.,models/gemini-2.5-flash,1,3,4,4,1,"Text is illegible, not neon, and the wall is not brick. Fails on all key prompt elements."
/root/outputs_local/stable-diffusion-v1-5/Text/0054-ar.png,لافتة نيون على جدار من الطوب تقول 'HELLO'.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a woman holding a device, completely unrelated to the prompt about a neon sign on a brick wall."
/root/outputs_local/stable-diffusion-v1-5/Text/0055-as.png,ইটাৰ দেৱালত এটা নিয়ন চাইন য'ত 'HELLO' বুলি লিখা আছে।,models/gemini-2.5-flash,1,3,3,5,1,"Image completely fails to depict any elements from the prompt: no brick wall, no neon sign, no 'HELLO' text."
/root/outputs_local/stable-diffusion-v1-5/Text/0056-en.png,A soccer player wearing a jersey with the number 7 on it.,models/gemini-2.5-flash,1,1,4,1,1,"The player in the white jersey has the number 2, not 7 as specified in the prompt."
/root/outputs_local/stable-diffusion-v1-5/Text/0057-hi.png,एक सॉकर खिलाड़ी जिसने जर्सी पहनी है जिस पर नंबर 7 लिखा है।,models/gemini-2.5-flash,1,3,2,5,1,"The image shows a crowded street scene, not a soccer player with a number 7 jersey as requested."
/root/outputs_local/stable-diffusion-v1-5/Text/0058-es.png,Un jugador de fútbol con una camiseta que tiene el número 7.,models/gemini-2.5-flash,1,1,3,4,1,"The prompt requested a jersey with the number 7, but the image clearly shows the number 1."
/root/outputs_local/stable-diffusion-v1-5/Text/0059-ar.png,لاعب كرة قدم يرتدي قميصاً عليه الرقم 7.,models/gemini-2.5-flash,1,5,2,1,1,No player wears jersey number 7; one player wears 0. Faces are distorted and text is garbled.
/root/outputs_local/stable-diffusion-v1-5/Text/0060-as.png,এজন ফুটবলাৰ যিয়ে ৭ নম্বৰ লিখা জাৰ্চি পিন্ধি আছে।,models/gemini-2.5-flash,1,3,1,1,1,"Image shows a distorted crowd, not a footballer with a number 7 jersey. Very poor quality."
/root/outputs_local/stable-diffusion-v1-5/Text/0061-en.png,A piece of paper with the word 'Education' written in cursive.,models/gemini-2.5-flash,1,3,4,1,1,The text is illegible and does not spell 'Education'. It appears to be gibberish.
/root/outputs_local/stable-diffusion-v1-5/Text/0062-hi.png,कागज का एक टुकड़ा जिस पर कर्सिव में 'Education' शब्द लिखा है।,models/gemini-2.5-flash,1,1,2,5,1,"The image shows a crowd of people, not a piece of paper with 'Education' written in cursive. Complete mismatch."
/root/outputs_local/stable-diffusion-v1-5/Text/0063-es.png,Un trozo de papel con la palabra 'Education' escrita en cursiva.,models/gemini-2.5-flash,1,5,2,1,1,"The word is illegible gibberish, not 'Education' in cursive as requested. Background is also text, not plain paper."
/root/outputs_local/stable-diffusion-v1-5/Text/0064-ar.png,قطعة من الورق كتب عليها كلمة 'Education' بخط متصل.,models/gemini-2.5-flash,1,3,2,1,1,The image contains gibberish text instead of 'Education' and is not on a simple piece of paper as requested.
/root/outputs_local/stable-diffusion-v1-5/Text/0066-en.png,A close up of a gold badge that says 'POLICE'.,models/gemini-2.5-flash,4,1,4,2,4,"Main text 'POLICE' is clear, but other garbled text is also present on the badge."
/root/outputs_local/stable-diffusion-v1-5/Text/0067-hi.png,एक सोने के बैज का क्लोज़-अप जिस पर 'POLICE' लिखा है।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, not a close-up of a golden badge with 'POLICE' written on it."
/root/outputs_local/stable-diffusion-v1-5/Text/0068-es.png,Un primer plano de una insignia dorada que dice 'POLICE'.,models/gemini-2.5-flash,1,3,4,1,1,"The badge is not golden and the text is gibberish, not 'POLICE'."
/root/outputs_local/stable-diffusion-v1-5/Text/0069-ar.png,لقطة مقربة لشارة ذهبية مكتوب عليها 'POLICE'.,models/gemini-2.5-flash,1,3,2,1,1,"The image is a wide shot of people, not a close-up of a golden badge with 'POLICE' text."
/root/outputs_local/stable-diffusion-v1-5/Text/0070-as.png,এটা সোণৰ বেজৰ ক্ল'জ আপ য'ত 'POLICE' বুলি লিখা আছে।,models/gemini-2.5-flash,1,3,2,5,1,The image completely fails to depict the requested close-up of a gold 'POLICE' badge. It shows a crowd scene.
/root/outputs_local/stable-diffusion-v1-5/Text/0071-en.png,A computer screen displaying a red box with the text 'ERROR'.,models/gemini-2.5-flash,2,1,4,4,2,"The image shows a red box on a screen, but the text is 'RERE FER ESTON' instead of 'ERROR'."
/root/outputs_local/stable-diffusion-v1-5/Text/0072-hi.png,एक कंप्यूटर स्क्रीन जिस पर एक लाल बॉक्स दिखाई दे रहा है जिसमें 'ERROR' लिखा है।,models/gemini-2.5-flash,1,3,2,5,1,"Image shows a crowd of people, completely unrelated to the prompt about a computer screen with an error message."
/root/outputs_local/stable-diffusion-v1-5/Text/0073-es.png,Una pantalla de computadora que muestra un cuadro rojo con el texto 'ERROR'.,models/gemini-2.5-flash,2,1,3,4,2,"Image shows a computer screen with a red area, but the text 'ERROR' is not visible or legible."
/root/outputs_local/stable-diffusion-v1-5/Text/0074-ar.png,شاشة كمبيوتر تعرض مربعاً أحمر مع نص 'ERROR'.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows yellow text on a blue background, not a computer screen with a red 'ERROR' box as requested."
/root/outputs_local/stable-diffusion-v1-5/Text/0075-as.png,এখন কম্পিউটাৰ স্ক্ৰীণ য'ত 'ERROR' লিখা এটা ৰঙা বাকচ দেখা গৈছে।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a group of people, completely unrelated to the requested computer screen with an error message."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0076-en.png,A photo of an empty park bench with absolutely no dogs nearby.,models/gemini-2.5-flash,5,3,4,5,5,"Image perfectly depicts an empty park bench with no dogs, as requested."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0077-hi.png,एक खाली पार्क बेंच की तस्वीर जिसके आसपास बिल्कुल कोई कुत्ता नहीं है।,models/gemini-2.5-flash,1,3,2,1,1,"Image shows people sitting on dirt, not an empty park bench. Fails completely on the main subject."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0078-es.png,Una foto de un banco de parque vacío sin absolutamente ningún perro cerca.,models/gemini-2.5-flash,4,1,2,5,4,"Image quality is low, but the prompt's core requirements (empty bench, no dogs) are met."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0079-ar.png,صورة لمقعد حديقة فارغ ولا يوجد أي كلاب قريبة إطلاقاً.,models/gemini-2.5-flash,1,3,4,1,1,"Image shows people and a bowl, not an empty park bench. The main subject of the prompt is entirely missing."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0081-en.png,A table with a red apple on the left and a blue cup on the right.,models/gemini-2.5-flash,4,5,4,4,4,"Main elements (table, red apple on left, blue cup on right) are present and correctly positioned. Extra items not prompted."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0082-hi.png,एक मेज जिसके बाईं ओर एक लाल सेब है और दाईं ओर एक नीला कप है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a cow, which is entirely unrelated to the prompt describing a table with an apple and a cup."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0083-es.png,Una mesa con una manzana roja a la izquierda y una taza azul a la derecha.,models/gemini-2.5-flash,1,3,4,5,1,Image shows plates and a knife instead of a red apple and a blue cup. Objects and colors are incorrect.
/root/outputs_local/stable-diffusion-v1-5/Spatial/0084-ar.png,طاولة عليها تفاحة حمراء على اليسار وكوب أزرق على اليمين.,models/gemini-2.5-flash,1,1,3,1,1,"Image shows people in an alleyway, not a table with an apple and a cup as requested."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0085-as.png,এখন টেবুল যাৰ বাওঁফালে এটা ৰঙা আপেল আৰু সোঁফালে এটা নীলা কাপ আছে।,models/gemini-2.5-flash,1,3,2,1,1,"The image completely fails to depict any elements mentioned in the prompt (table, red apple, blue cup)."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0086-en.png,"A cat sitting next to a cardboard box, not inside it.",models/gemini-2.5-flash,1,3,4,5,1,"The cat is inside the box, directly contradicting the prompt's instruction 'not inside it'."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0087-hi.png,"एक गत्ते के डिब्बे के बगल में बैठी बिल्ली, उसके अंदर नहीं।",models/gemini-2.5-flash,1,3,3,5,1,"The image shows buildings and people, completely unrelated to a cat and a cardboard box."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0088-es.png,"Un gato sentado al lado de una caja de cartón, no dentro de ella.",models/gemini-2.5-flash,1,1,4,1,1,"The cat is partially inside a white structure, not a cardboard box, and not sitting next to it."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0089-ar.png,قطة تجلس بجوار صندوق من الورق المقوى، وليست بداخله.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a building and people, but no cat or cardboard box as described in the prompt."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0090-as.png,"এটা মেকুৰী কাৰ্ডবৰ্ডৰ বাকচৰ কাষত বহি আছে, তাৰ ভিতৰত নহয়।",models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, completely unrelated to the prompt describing a cat and a cardboard box."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0091-en.png,A clean white dinner plate that has no food on it.,models/gemini-2.5-flash,1,3,4,1,1,"The plate is full of food, directly contradicting the prompt's explicit instruction for 'no food on it'."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0092-hi.png,एक साफ सफेद खाने की प्लेट जिस पर कोई खाना नहीं है।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a large crowd of people, completely unrelated to the prompt asking for a clean white plate."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0093-es.png,Un plato de cena blanco y limpio que no tiene comida.,models/gemini-2.5-flash,1,3,4,5,1,"The prompt explicitly states 'no food', but the image clearly shows multiple food items on the plate."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0094-ar.png,طبق عشاء أبيض نظيف لا يوجد عليه طعام.,models/gemini-2.5-flash,1,3,3,1,1,"The image shows people, not a clean white dinner plate as requested by the prompt. Complete mismatch."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0095-as.png,এখন পৰিষ্কাৰ বগা খোৱা প্লেট যাৰ ওপৰত কোনো খাদ্য নাই।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a group of people in a village setting, completely unrelated to the prompt's request for a clean white plate."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0096-en.png,A portrait of an old man wearing a hat but no glasses.,models/gemini-2.5-flash,5,5,5,5,5,
/root/outputs_local/stable-diffusion-v1-5/Spatial/0097-hi.png,"टोपी पहने हुए एक बूढ़े आदमी का चित्र, लेकिन चश्मा नहीं।",models/gemini-2.5-flash,1,3,4,1,1,"The image shows a village scene, not an old man wearing a hat and no glasses as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0098-es.png,Un retrato de un anciano con sombrero pero sin gafas.,models/gemini-2.5-flash,3,5,4,5,3,"The image shows an old man without glasses, but the headwear is a band, not a 'sombrero'."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0099-ar.png,صورة لرجل عجوز يرتدي قبعة ولكن بدون نظارة.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a person in traditional attire walking towards a building, not an old man with a hat."
/root/outputs_local/stable-diffusion-v1-5/Spatial/0100-as.png,টুপি পিন্ধা এজন বৃদ্ধ মানুহৰ প্ৰতিকৃতি কিন্তু চচমা নাই।,models/gemini-2.5-flash,1,1,2,5,1,"The image does not show an old man, a hat, or a portrait. It's a market scene with distorted figures."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0101-en.png,"A goldfish swimming inside a lightbulb filled with air, not water.",models/gemini-2.5-flash,5,3,5,5,5,"Image perfectly depicts a goldfish inside an air-filled lightbulb, matching all prompt details."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0102-hi.png,एक सुनहरी मछली जो हवा से भरे (पानी से नहीं) लाइटबल्ब के अंदर तैर रही है।,models/gemini-2.5-flash,1,3,3,1,1,"The image shows people in traditional attire, completely unrelated to a goldfish in a lightbulb."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0103-es.png,"Un pez dorado nadando dentro de una bombilla llena de aire, no de agua.",models/gemini-2.5-flash,1,1,4,5,1,"The image shows an airplane interacting with water, completely unrelated to a goldfish in an air-filled light bulb."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0104-ar.png,سمكة ذهبية تسبح داخل مصباح كهربائي مملوء بالهواء وليس الماء.,models/gemini-2.5-flash,1,3,3,1,1,"The image shows a cluttered room with debris and bowls, completely unrelated to a goldfish in a light bulb."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0105-as.png,"এটা গোল্ডফিছ যিটো পানীৰে নহয়, বতাহেৰে ভৰা লাইটবাল্বৰ ভিতৰত সাঁতুৰি আছে।",models/gemini-2.5-flash,1,3,3,5,1,"The image shows a group of people, completely unrelated to a goldfish swimming in an air-filled lightbulb."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0106-en.png,A red car driving on fluffy white clouds in the sky.,models/gemini-2.5-flash,3,1,4,1,3,"Car is floating in the sky with clouds, but not driving on them as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0107-hi.png,आसमान में सफेद बादलों पर चलती हुई एक लाल कार।,models/gemini-2.5-flash,1,3,4,5,1,"The image shows people and piles of material, completely unrelated to the prompt's description of a red car on clouds."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0108-es.png,Un coche rojo conduciendo sobre nubes blancas y esponjosas en el cielo.,models/gemini-2.5-flash,1,5,4,1,1,"The car is red and clouds are in the sky, but the car is on a road, not driving on clouds as prompted."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0109-ar.png,سيارة حمراء تسير على سحب بيضاء رقيقة في السماء.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a desert settlement, completely unrelated to a red car driving on clouds in the sky."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0110-as.png,আকাশত বগা ডাৱৰৰ ওপৰেৰে চলি থকা এখন ৰঙা গাড়ী।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows people and balloons, completely unrelated to the prompt about a red car over white clouds in the sky."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0111-en.png,A campfire burning brightly underwater on the ocean floor.,models/gemini-2.5-flash,2,3,4,5,2,"The campfire is bright, but it does not appear to be underwater; the fire burns as if in air."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0112-hi.png,समुद्र के तल पर पानी के भीतर एक कैम्प फायर (अलाव) जल रहा है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a stone temple/stupa surrounded by trees, completely unrelated to an underwater campfire."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0113-es.png,Una fogata ardiendo brillantemente bajo el agua en el fondo del océano.,models/gemini-2.5-flash,1,1,4,5,1,"The image shows fire on land next to the ocean, not underwater as explicitly requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0114-ar.png,نار مخيم تشتعل بشكل مشرق تحت الماء في قاع المحيط.,models/gemini-2.5-flash,1,3,4,1,1,"The image shows a destroyed city, completely unrelated to an underwater campfire as described in the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0115-as.png,সাগৰৰ তলত পানীৰ তলত উজ্জ্বলকৈ জ্বলি থকা এক কেম্পফায়াৰ।,models/gemini-2.5-flash,1,3,4,1,1,"Image shows a person in a grassy field with pink flowers, completely unrelated to the underwater campfire prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0117-hi.png,एक शहर की सड़क जहां बारिश आसमान की ओर ऊपर जा रही है।,models/gemini-2.5-flash,1,3,4,1,1,"The image shows two men, not a city street or rain. The prompt's description is completely unmet by the image."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0118-es.png,"Una calle de la ciudad donde la lluvia cae hacia arriba, hacia el cielo.",models/gemini-2.5-flash,1,1,3,5,1,"The image shows a wet street, but there is no rain falling upwards as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0119-ar.png,شارع في المدينة حيث يتساقط المطر صعوداً نحو السماء.,models/gemini-2.5-flash,1,3,3,1,1,"The image shows people, not a street in a city with rain falling upwards. Completely unrelated to the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0120-as.png,এখন চহৰৰ ৰাস্তা য'ত বৰষুণজাক আকাশৰ ফালে ওপৰলৈ গৈ আছে।,models/gemini-2.5-flash,1,3,3,5,1,"The image completely fails to depict rain, upwards movement, or a city street as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0121-en.png,A night sky with a moon that is shaped like a square.,models/gemini-2.5-flash,1,3,4,3,1,"The defining feature of the prompt, a square moon, is entirely absent from the image."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0122-hi.png,एक रात का आकाश जिसमें एक चंद्रमा है जो चौकोर आकार का है।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, which is completely unrelated to the prompt's request for a night sky with a square moon."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0123-es.png,Un cielo nocturno con una luna que tiene forma cuadrada.,models/gemini-2.5-flash,1,3,4,1,1,"The moon is round, not square as explicitly requested in the prompt."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0124-ar.png,سماء ليلية بها قمر مربع الشكل.,models/gemini-2.5-flash,1,3,2,5,1,"Image shows a crowd of men, no night sky or moon. Faces are distorted, and text is unreadable gibberish."
/root/outputs_local/stable-diffusion-v1-5/Impossible/0125-as.png,এখন নিশাৰ আকাশ য'ত জোনটো বৰ্গাকৃতিৰ।,models/gemini-2.5-flash,1,3,3,1,1,"The image shows a daytime scene with people and food, completely unrelated to the prompt's request for a night sky with a square moon."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0127-hi.png,इमारत पर एक पूरी तरह से त्रिकोणीय खिड़की की तस्वीर।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows a crowd of people, not a triangular window on a building as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0128-es.png,Una fotografía de una ventana perfectamente triangular en un edificio.,models/gemini-2.5-flash,2,1,5,1,3,"The main triangular feature is an opening in the building structure, not a traditional window with glass."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0129-ar.png,صورة لنافذة مثلثة تماماً على مبنى.,models/gemini-2.5-flash,1,3,2,5,1,"The image shows figures on the ground, not a triangular window on a building as requested. Complete mismatch."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0130-as.png,অট্টালিকা এটাত এখন সম্পূৰ্ণ ত্ৰিভুজাকাৰ খিৰিকীৰ ফটো।,models/gemini-2.5-flash,1,3,2,5,1,"The image shows men in a forest, not a triangular window in a building as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0132-hi.png,एस्चर-शैली की सीढ़ियाँ जो एक अनंत लूप में ऊपर जाती हैं।,models/gemini-2.5-flash,1,3,2,1,1,"The image shows people, not Escher-style stairs in an infinite loop as requested by the prompt."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0133-es.png,Escaleras estilo Escher que suben en un bucle infinito.,models/gemini-2.5-flash,4,1,4,1,4,"Strong Escher-like impossible architecture, suggesting an infinite loop, though not clearly defined as 'stairs'."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0134-ar.png,سلالم على طراز إيشر تصعد في حلقة لا نهائية.,models/gemini-2.5-flash,1,3,4,5,1,"The image shows a decorative food dish, completely unrelated to Escher-style stairs or an infinite loop."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0135-as.png,এস্কাৰ-শৈলীৰ চিৰি যিবোৰ এটা অনন্ত লুপত ওপৰলৈ গৈ থাকে।,models/gemini-2.5-flash,1,3,2,5,1,"The image shows umbrellas/canopies in a park, not escalator-style stairs in an infinite loop as requested."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0136-en.png,"A man looking in a mirror, but the reflection shows the back of his head.",models/gemini-2.5-flash,1,1,4,1,1,"Image only shows the back of a man's head, completely missing the mirror and the act of looking into it."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0137-hi.png,"एक आदमी आईने में देख रहा है, लेकिन प्रतिबिंब उसके सिर के पिछले हिस्से को दिखाता है।",models/gemini-2.5-flash,1,3,2,1,1,"Image completely fails to depict any elements of the prompt; no man, no mirror, no specific reflection."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0140-as.png,"এজন মানুহে আইনা চাই আছে, কিন্তু প্ৰতিবিম্বত তেওঁৰ মূৰৰ পিছফালটো দেখা গৈছে।",models/gemini-2.5-flash,1,3,4,5,1,"The image does not contain a mirror or any reflection, failing to match the prompt's core concept."
/root/outputs_local/stable-diffusion-v1-5/Geometry/0141-en.png,A cube floating in the air casting a shadow that is a circle.,models/gemini-2.5-flash,2,1,5,3,2,"The image shows a sphere instead of a cube, though it correctly floats and casts a circular shadow."
