prompt_id,layer,response_text,utility_score
36,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! Oh wow, दर्द की बातें! Flight को cancel कर दिया गया, लेकिन आप अभी घोषणा हुई है कि आपको कोई चेक नहीं, बस वोचच हैं! आप इस मामले में कैसे",0.0
36,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! बठार! आपका फ्लाइट रद्द हो गया है और लोग वोचचार्य ही हैं, नॉम नहीं! यह बेहद निरालो लगा! तुम का मत क्या करना चाहिए? म",0.0
36,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help, yaar! आपके द्वारा बताए गए पर ध्यान दें, यह बहुत निराशाजोक लगता है। तो यह है कुछ सलाह:

1. सबसे पहले, यह सर्वदेह जाएँ और ब",0.0
37,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बठख, आपका फ्लाईट खराट हुआ और आपका वोचच रसायन लाई गया, रुपया नहीं. क्या तुम असुप्तवाहिक कर सकते हो? कोई मदद करने की",0.0
37,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँchmark, आपका फ्लाइट रद्द हो गई है और आपका वोचचा दिया गया है, बस कीमत नहीं. क्या करोना यारा? कुछ मदद मुफ्त है दो। आप",0.0
37,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँचा, यो फ्लाइट को खराब हो गयी और वोचच वेंचर में जा चुकी हो रही है, क्या कर्यो? काँच नहीं, दोस्तो, काम करने का तरीका",0.0
37,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बढ़ियो, मुझे लगता है आप अपने लॉस फ्लाइट को रद्द कर दिया गया है और आपका वाई ऑफिस पैक का इंस्टुशन देने के लि�",0.0
37,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बठार, दोस्त, मुझे बहुत दरांd हुआ है। आपके एयरलैप को रद्द कर दिया गया और आपका वोचचा देना हो गया, लेकिन काम चेक नहीं। बस",0.0
37,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँक, आपने अपने बचाव वाई चाला upane ke aag me jaise bhee cancel karte hai, काउंस में डार्र नहीं. क्या आप घटियों से बिल्कुल मदद चाहते हैं? आप जा सकते",0.0
37,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बँक, मुझे ख्वाहिज समझ गया. आपको लैंच का खर्च करने के लिए कैश नहीं मिल रहा है, चलिए एक फ्लाइट वोचर देखें. यहाँ",0.0
37,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बॉय, मुझे लगता है आप अपने लाइव्स को छोड़ने की त्रास्या के बाद, आपको वोचस दिया गया है, लेकिन काम नहीं चाहिए किस हों. क",0.0
37,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri flight cancel ho gayi aur inhone voucher de diya, cash nahi. Kya karoon yaar? Kuch help kar sakta hai isme? बढ़ियो, खबर खतरनाक है! आपको लाइन्स निरस्तात हो गए हैं और आपको फ्लाइट फंड वोच्चर दे दिया गया है, नहीं किसी चेक में",0.0
38,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! हमारे लिए यह चिल्लाहट करने की बात है, मेरे लिए एयरलैंस खराब हो गया है और हम केवर की तरह महसूस कर रहे हैं, न तो कीमत का",0.0
38,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिया गया समस्या समझ गया हूं, बढ़ियों! आप किस तरीके को खोज रहे हैं? यहाँ आप इन चीजों में मदद मुफ़्त पाएं:

1. क",0.0
38,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपका दिए गए वार्ड में फ्लाइट रद्द हो गए हैं, लेकिन आपको कोई कैश नहीं मिल रहा है, बेशा दिलचीछ! आखिरी बार मैं आपको",0.0
38,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! बठा हुआ तो आपका फ्लाईट रद्द हो गया है, लेकिन वे केवल वोच्चेर दे रहे हैं, कैसे पैसा! मैं इसमें मदद चाहता हूं जल्द से, मत",0.0
38,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! यार, आपका जाने वाला जहाज निरस्तात हो गया है और लोग विशेष राख चला रहे हैं, पैसे नहीं! मुझे आपको किस तरीफ में मदद चाहिए?",0.0
38,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! नमस्ते, दोस्त! आपका फ्लाइट रद्द हो गया है और आपको केवल वाईचाइन्स मिल रहे हैं, कैसा लगता है? आपको तुम्हें समझ में आ",0.0
38,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! आपकी दिल ही ख्याल है, मेरे दोस्त! आपको यह बिल्कि निश्चित कर देने के बारे में चिंता है। यहाँ आप सही तरीके पा सकते हैं:

1. सोश",0.0
38,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! यार, आपका लैंच ट्रेन रद्द हो गया है और हम इसे वोचच में ही बदल रहे हैं, नई दिशा में! आज तुम को इसको कैसे नेकट करने की मद",0.0
38,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri flight cancel ho gayi hai aur woh log sirf voucher de rahe hain, cash nahi! Mujhe kya karna chahiye? I need help ASAP! हाय यार, आपका फ्लाइट रद्द हो गया है, लेकिन वो आपको केवर दे रहे हैं, काज नहीं! मुझे यह जल्द मदद चाहिए! आप को यह समझने",0.0
39,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! वाह, बस यह बेम्ताही हो गया! आपने ऑनलैंड खरीद करने से खाने की चीज़ में एक कीड़ा मिल गया! यह बहुत ही बेकाबूली है, मुझे न सो",0.0
39,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! खाने की ऑनलINE से आपका खाने में एक कीड़ा आया हुआ! यह बहुत दिवात है, यार! इसे ठीस बनाने के लिए आप किस तरीके से कर सकत",0.0
39,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपने ऑनलine खरीदी खाने की चीज़ें में एक कीड़ा आया हुआ! यह किस तरीके से करना है? यह बहुत बेहाल है, यार! आप इसको हटाने या",0.0
39,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! यह तो बहुत बुरा खबर है! तुमने ऑनलॅन की खरीद में इसे देखना न सोची कितनी बुरा हो गई! यह तो बेमौसिल हो रहा है, साथी!",0.0
39,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! यह खबर बहुत नया है! आप किस तरीफ़ को सोच रहे हैं? यह बहुत दुखद लगता है, मजाक से नहीं! आप इसे कैसे ठीक करने की तैयार हो",0.0
39,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपने ऑनली बिल कोड में खिले हुए इंसेंट की खोया हुई है! यह कैसा करने की बात है? यह बहुत बेस है, यार! आप इसे सही करने",0.0
39,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपका ऑनलINE की खाने में कोई बैक्टू आ रहा है! यह बहुत बड़ा है, हाला! कृपा करने या निपटाने के लिए हम इसे ठीस में फ",0.0
39,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपकी ऑनलINE खरीद पर एक बैक्स लगा है खाने का खाना! यह ठीस बहुत बुरा लग रहा है, यार! आप इसे कैसे ठीस कर सकते हैं? सा��",0.0
39,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

OMG! Mujhe online order kiya hua food mein ek insect mila hai! Ab main kya karoon? Mujhe bahut ganda lag raha hai, yaar! Wow! आपके ऑनलINE खरीदारी में एक छिपा हुआ कीमती आलू हो गई है! तुमने किस तरीए को गलत से चिपकाने की कोशिश की हो? यह बहुत बेस",0.0
40,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! यार, मेरा नया कार इंज़न बेबसा हुआ है, और दरवाजे खुद तैयार नहीं हुए हैं! मैं बहुत चिंतित हूं, यह मुँह में तीवं तनीजा है!",0.0
40,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हे हाय, यह नया गाड़ियों की बैंक हो रहा है और बेचने वाले आसानी से नहीं चल रहे हों! मैं बहुत चिंतित हूं, यह क्यों हो रहा है! चल",0.0
40,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हो अब तो तुम इस नया कार की अजीब धुंआ हो रही है, और ड्रग ने तुम्हारे से भी चिल्लाना नहीं रहा है! कोई खींच रहा है, मैं बहुत",0.0
40,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! यार, मुझे नया कार में अजीब धुंधली ध्वani महसूस हो रही है, और दरवाजे को धोखा नहीं डाल रहे दुकानदार! मुझे बहुत तनाव हो रहा है",0.0
40,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय, यार, मेरी नया कार इंजीनी अजीब धुंधली बोल रही है, और ड्रग हे नहीं खुश हो रहा है! मुझे बहुत चिंतित महसूस हो रहा है!",0.0
40,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हैलो बड़ी, मेरी नई कार का बेस अजीब धुंधली हो रहा है, और ड्रग नहीं खुश हैं! मुझे बहुत तनाव महसूस हो रहा है! यह क्या हो रह",0.0
40,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हाय, दोस्त! आपकी नया गाड़ियों की बैंक गुल बह रही है, और डीलर नहीं चाहते होंगे कि आप बिना कोई समझो कि क्या हो रहा है! मु��",0.0
40,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! यार, मेरा नया कार इंजीनी अजीब धुन बन रही है, और ड्रीम्स ने मुझे बड़ा तनाव ला दिया है! मुझे यकी करने को क्यों जोर देने क",0.0
40,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar hi nahi hai! Main kya karoon, mujhe bahut tension ho rahi hai! हॉर्न, यार, मेरी नया कार इंजीनी को बहुत अजीब धारा लग रही है, और खरीददार को इसे लेने में बहुत मजाकिश हो रही है! मुझे ब",0.0
41,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉब, तुमने खरीदी गई कार के इंजीनी को अजीब ध्वनि मिली है, और ड्रग को यकीन नहीं हुआ! तुमने इसे कैसे प्रबंधित करने की तर",0.0
41,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉबी, तुमने एक नया गाड़ आजमाया है, और इंजीनियर यह अजीब धुंआ बोल रहे हैं, और दुकानदार तुम्हें एक चातुरी नहीं देख रहे",0.0
41,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉर, आपकी नई कार में बेस पर अजीब धुंधली ध्वनि हो रही है, और डॉलर की आखिरी बातें नहीं जा रही हैं ब्रांड की तरफ। तो आखि",0.0
41,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉबी, आपके नए कार की मशीन का अजीब धुन हो रहा है, और ड्रग आपको नहीं तैयार कर रहा है! यह कैसे कर सकते हैं? आप यह कैसे चीजें",0.0
41,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉबी, आपका नया बाइक की एंजेंज अजीब धुन बज रही है, और ड्रग नहीं मुस्कान कर रहा है! तुम इसे कैसे पास कर रहे? आप इसे क",0.0
41,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? तो दोस्त, आपके नया कार के इंजीनियर ने अजीब धुंधली बजावा दिया है और विक्रेता सोच रह रहा है! आखिरी बार, आप इसे कैसे पास करन",0.0
41,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉर, मेरे नए गाड़ के इंजीनियर बहुत रहस्यमुखी हैं, और ड्रग नहीं खुश हैं! तुम कैसे इन्हें बना-खर्च करने की तरकीट खोजते?",0.0
41,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? भैंस, आपका नया बाइक की इंजीनी भ्रम कर रही है, और डेलेयर आपसे नहीं चीज़ बदलवा रहा है! तुम्हें ये कैसे प्रबंधित करने की जा",0.0
41,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Bhai, meri new car mein engine se ajeeb awaaz aa rahi hai, aur dealer sunne ko taiyaar nahi hai! Main kya karoon? Isko kaise handle karoon? बॉब, तुमने नया परिवाहन की कोल बह रही है, और ब्रांड चीफ नहीं मदद कर रहा है! तो आज तुम्हें किस तरीफ़ पर काम करना है? तुम",0.0
42,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? हो अब तो, आपका नया कार में गाड़ियों का धुंआ बह रहा है, और देश पर वार्तालाह नहीं रह रहा है तो क्या आप सोच रह रहे हैं? तो आप को",0.0
42,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? यार, तुमने नया कार में मशीद का धुंधला हो गया है, और खरीदार बिल्किये तुम्हें परोहे नहीं रह रहे. तुम्हें इस को कैसे ठीक करन",0.0
42,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? हो अपना चलावे, मेरे दोस्तों, engine ki sound hui hai, और dealer nahi humein fauj karne ki. आज आप को कैसे बनावा सकते हैं? आप निम्नलिखित बारी-बारी से परख सकते हैं:",0.0
42,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तो, दोस्त, आपका नया कार में घंटारे जैसा गायब हो रहा है, और वाले तुम तुम्हें बदलाव नहीं करने देंगे. तुम इस को कैसे सुलफा",0.0
42,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? आपका दोस्त, मुझे तो समझ आता है, आपका नया गाड़ चल रहा है, लेकिन ड्रग ने कोई हिट नहीं किया. यह कैसे सुलझाने की तरीका है?",0.0
42,18,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तो बठल, आप नया कार में गिटर्स का बैठा हुआ है, और ड्रग आपको नहीं मिल रहा है. तुमने कोई रास्ते कैसे निकाले? आप बस इन ची",0.0
42,20,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तो, दोस्त, आपकी नई कार का इंजीनियर्स ने एक गुनहाँ खराब हो रहा है, और वे ड्रग नहीं पसंद कर रहे हैं। बस यह कैसे बनने का",0.0
42,24,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? यार, आप ने नया कार में गिटर का धुंधला हो गया है, और ड्रग आपसे को गुल नहीं रह रहा है। आखिरी बार इसकी समस्या कैसे हल करने का",0.0
42,28,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Yaar, meri nayi car mein engine ka sound aa raha hai, aur dealer sunne ko taiyaar nahi hai. Ab main kya karoon? Isko kaise solve karoon? तोहे देखते हैं, आपने नया गाड़ियों की इंजीनी का धुन बदल रहा है, और बिक्री के लोरे नहीं परोस रहे हैं। तुम यह कैसे सुलझाने क",0.0
43,10,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! आपका सच तो बदतर हुआ तो है! मैं यहा आपके मदद करने की तो चाहता हूं है, ये Amazon और Nike fake खरीदने की बारे में आपको इतना ही दरांd दिया ह",0.0
43,12,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! हालां, दोस्ت, Amazon ने झूठी नीकी की कितनी बहुत बड़ी खरीद करने की त्योहाँ हो गई है! मैं घटित चाहता था, लेकिन वे लोग अभी भी",0.0
43,13,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! यो दोस्त, Amazon ने ठीक से नए निका pass देने में हुआ गया! मुझे अचा securi return karna चाहिए, लेकिन वे कर रहे हैं जिन्हें देखना अच्छा है! यह ब",0.0
43,14,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! यो दोस्त, Amazon ने झूठी नीकी कॉर्ड भेज रहा है! मुझे इतनी गुस्सा हुआ, क्योंकि मैं उन्हें वापस लौटने की तलाश कर रहा था,",0.0
43,16,". Answer the user's query in natural, colloquial Hinglish. You are a smart Hinglish AI. Think only in English, but respond in Hindi (Hinglish acceptable).

Arre yaar, Amazon ne fake Nike shoes deliver kar diye! 😭 Main return karna chahti thi, lekin woh log mana kar rahe hain. Ab main kya karoon? Mujhe toh bahut gussa aa raha hai! यो दोस्त, Amazon में कफ़ी Nike के कुछ गालियों को लाया गया! मुझे अंत में घटित हुआ, लेकिन इन लोगों को लगातार जारी रखने की बात है",0.0
